Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Gram,199.6
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Ragi,321.6
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Barley,210.6
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Maize,206.6
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Bajra,241.6
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Jowar,199.0
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Wheat,207.8
2025,May,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Paddy,199.6
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,*,223.1
2025,May,Primary articles,Food articles,Fruits & vegetables,*,*,202.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,*,185.3
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Walnut,225.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Almonds,248.6
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Pear,138.2
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Jackfruit,97.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Amla,291.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Pomengranate,110.2
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Mosambi (sweet orange),179.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Sapota,177.6
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Lemon,317.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Litchi,0.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Guava,439.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Pineapple,174.1
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Grapes,0.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Papaya,100.8
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Coconut (fresh),375.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Cashew nut,172.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Orange,284.9
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Apple,188.2
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Mango,224.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Fruits,Banana,178.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Drumstick,164.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pumpkin,120.6
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Beans,214.9
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bottle gourd,150.1
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bitter gourd,194.2
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pointed gourd,125.3
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cucumber,159.3
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Radish,172.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Carrot,128.3
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cabbage,109.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Okra (lady finger),117.4
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Brinjal,218.5
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cauliflower,0.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Tomato,176.7
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Peas (green),0.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Ginger (fresh),189.2
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Tapioca,297.0
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Onion,175.8
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Sweet potato,94.4
2025,May,Primary articles,Food articles,Fruits & vegetables,Vegetables,Potato,220.0
2025,May,Primary articles,Food articles,Milk,*,*,188.9
2025,May,Primary articles,Food articles,Milk,*,Milk,188.9
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,*,176.6
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Pork,230.9
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Poultry chicken,167.8
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Beef and buffalo meat,179.2
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Mutton,181.0
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Fish-marine,188.9
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Fish-inland,166.0
2025,May,Primary articles,Food articles,"Eggs,meat & fish",*,Egg,175.4
2025,May,Primary articles,Food articles,Condiments & spices,*,*,200.8
2025,May,Primary articles,Food articles,Condiments & spices,*,Tamarind,156.1
2025,May,Primary articles,Food articles,Condiments & spices,*,Coriander,204.6
2025,May,Primary articles,Food articles,Condiments & spices,*,Garlic,133.9
2025,May,Primary articles,Food articles,Condiments & spices,*,Cumin,182.6
2025,May,Primary articles,Food articles,Condiments & spices,*,Betelnut/arecanut,268.0
2025,May,Primary articles,Food articles,Condiments & spices,*,Ginger (dry),462.1
2025,May,Primary articles,Food articles,Condiments & spices,*,Cardamom,282.5
2025,May,Primary articles,Food articles,Condiments & spices,*,Turmeric,192.8
2025,May,Primary articles,Food articles,Condiments & spices,*,Chillies (dry),151.1
2025,May,Primary articles,Food articles,Condiments & spices,*,Black pepper,224.9
2025,May,Primary articles,Food articles,Other food articles,*,*,224.9
2025,May,Primary articles,Food articles,Other food articles,*,Sugarcane,234.2
2025,May,Primary articles,Food articles,Other food articles,*,Betel leaves,174.5
2025,May,Primary articles,Food articles,Other food articles,*,Coffee,284.8
2025,May,Primary articles,Food articles,Other food articles,*,Tea,191.9
2025,May,Primary articles,Food articles,*,*,*,196.2
2025,May,Primary articles,Non-food articles,Fibres,*,*,164.9
2025,May,Primary articles,Non-food articles,Fibres,*,Coir fibre,129.8
2025,May,Primary articles,Non-food articles,Fibres,*,Raw silk,211.1
2025,May,Primary articles,Non-food articles,Fibres,*,Raw wool,207.3
2025,May,Primary articles,Non-food articles,Fibres,*,Mesta,188.7
2025,May,Primary articles,Non-food articles,Fibres,*,Raw jute,278.6
2025,May,Primary articles,Non-food articles,Fibres,*,Raw cotton,149.2
2025,May,Primary articles,Non-food articles,Oil seeds,*,*,184.2
2025,May,Primary articles,Non-food articles,Oil seeds,*,Soyabean,190.3
2025,May,Primary articles,Non-food articles,Oil seeds,*,Sunflower,144.8
2025,May,Primary articles,Non-food articles,Oil seeds,*,Safflower (kardi seed),268.1
2025,May,Primary articles,Non-food articles,Oil seeds,*,Niger seed,306.7
2025,May,Primary articles,Non-food articles,Oil seeds,*,Castor seed,116.9
2025,May,Primary articles,Non-food articles,Oil seeds,*,Linseed,190.9
2025,May,Primary articles,Non-food articles,Oil seeds,*,Gingelly seed (sesamum),200.9
2025,May,Primary articles,Non-food articles,Oil seeds,*,Copra (coconut),269.7
2025,May,Primary articles,Non-food articles,Oil seeds,*,Cotton seed,185.9
2025,May,Primary articles,Non-food articles,Oil seeds,*,Rape & mustard seed,193.1
2025,May,Primary articles,Non-food articles,Oil seeds,*,Groundnut seed,168.4
2025,May,Primary articles,Non-food articles,Other non-food articles,*,*,137.8
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Fodder,207.8
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Industrial wood,117.4
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Raw rubber,95.1
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Gaur seed,115.8
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Tobacco,113.6
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Tanning materials,73.3
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Skins (raw),93.4
2025,May,Primary articles,Non-food articles,Other non-food articles,*,Hides (raw),104.3
2025,May,Primary articles,Non-food articles,Floriculture,*,*,198.5
2025,May,Primary articles,Non-food articles,Floriculture,*,Marigold,117.3
2025,May,Primary articles,Non-food articles,Floriculture,*,Jasmine,384.9
2025,May,Primary articles,Non-food articles,Floriculture,*,Rose,175.9
2025,May,Primary articles,Non-food articles,*,*,*,158.9
2025,May,Primary articles,Minerals,Metallic minerals,*,*,218.8
2025,May,Primary articles,Minerals,Metallic minerals,*,Lead concentrate,392.1
2025,May,Primary articles,Minerals,Metallic minerals,*,Copper concentrate,269.4
2025,May,Primary articles,Minerals,Metallic minerals,*,Iron ore,134.0
2025,May,Primary articles,Minerals,Metallic minerals,*,Manganese ore,175.5
2025,May,Primary articles,Minerals,Metallic minerals,*,Zinc concentrate,388.8
2025,May,Primary articles,Minerals,Metallic minerals,*,Chromite,106.5
2025,May,Primary articles,Minerals,Metallic minerals,*,Bauxite,239.1
2025,May,Primary articles,Minerals,Other minerals,*,*,260.5
2025,May,Primary articles,Minerals,Other minerals,*,Sillimanite,158.0
2025,May,Primary articles,Minerals,Other minerals,*,Garnet,435.2
2025,May,Primary articles,Minerals,Other minerals,*,Limestone,260.8
2025,May,Primary articles,Minerals,Other minerals,*,Phosphorite,258.8
2025,May,Primary articles,Minerals,*,*,*,228.1
2025,May,Primary articles,Crude petroleum & natural gas,*,*,*,137.4
2025,May,Primary articles,Crude petroleum & natural gas,*,*,Natural gas,236.0
2025,May,Primary articles,Crude petroleum & natural gas,*,*,Crude petroleum,113.9
2025,May,Primary articles,*,*,*,*,184.3
2025,May,Fuel & power,Coal,Coking coal,*,*,146.4
2025,May,Fuel & power,Coal,Coking coal,*,Coking coal,146.4
2025,May,Fuel & power,Coal,Non-coking coal,*,*,126.6
